2023-05-25 09:23:26,288 DEBUG   HandlerThread:78615 [system_monitor.py:probe():210] {'os': 'macOS-13.3.1-x86_64-i386-64bit', 'python': '3.9.12', 'heartbeatAt': '2023-05-25T16:23:26.242974', 'startedAt': '2023-05-25T16:23:25.744382', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/hamel/github/try-launch/train4.py', 'codePath': 'train4.py', 'git': {'remote': 'https://github.com/hamelsmu/try-launch.git', 'commit': 'cb07e6f37808e4bb1465f86edc24b9ff334f801e'}, 'email': 'hamel.husain@gmail.com', 'root': '/Users/hamel/github/try-launch', 'host': 'hamelm1.local', 'username': 'hamel', 'executable': '/opt/anaconda3/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'total': 926.3517189025879, 'used': 8.451580047607422}, 'memory': {'total': 16.0}}
2023-05-25 09:23:26,288 INFO    HandlerThread:78615 [system_monitor.py:probe():211] Finished collecting system info
2023-05-25 09:23:26,288 INFO    HandlerThread:78615 [system_monitor.py:probe():214] Publishing system info
2023-05-25 09:23:26,288 DEBUG   HandlerThread:78615 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-05-25 09:23:26,289 DEBUG   HandlerThread:78615 [system_info.py:_save_pip():67] Saving pip packages done
2023-05-25 09:23:26,289 DEBUG   HandlerThread:78615 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-05-25 09:23:27,117 INFO    Thread-12 :78615 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/wandb-summary.json
2023-05-25 09:23:27,117 INFO    Thread-12 :78615 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/requirements.txt
2023-05-25 09:23:27,118 INFO    Thread-12 :78615 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/conda-environment.yaml
2023-05-25 09:23:27,377 DEBUG   HandlerThread:78615 [system_info.py:_save_conda():86] Saving conda packages done
2023-05-25 09:23:27,377 DEBUG   HandlerThread:78615 [system_info.py:_save_code():89] Saving code
2023-05-25 09:23:27,402 DEBUG   HandlerThread:78615 [system_info.py:_save_code():110] Saving code done
2023-05-25 09:23:27,402 DEBUG   HandlerThread:78615 [system_info.py:_save_patches():127] Saving git patches
2023-05-25 09:23:27,536 DEBUG   HandlerThread:78615 [system_info.py:_save_patches():169] Saving git patches done
2023-05-25 09:23:27,537 INFO    HandlerThread:78615 [system_monitor.py:probe():216] Finished publishing system info
2023-05-25 09:23:27,545 DEBUG   SenderThread:78615 [sender.py:send():375] send: files
2023-05-25 09:23:27,545 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-05-25 09:23:27,546 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file code/train4.py with policy now
2023-05-25 09:23:27,546 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file diff.patch with policy now
2023-05-25 09:23:27,550 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: stop_status
2023-05-25 09:23:27,551 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: stop_status
2023-05-25 09:23:27,551 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: partial_history
2023-05-25 09:23:27,553 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: partial_history
2023-05-25 09:23:27,554 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: partial_history
2023-05-25 09:23:27,555 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: partial_history
2023-05-25 09:23:27,555 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: partial_history
2023-05-25 09:23:27,555 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: partial_history
2023-05-25 09:23:27,556 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: partial_history
2023-05-25 09:23:27,556 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: partial_history
2023-05-25 09:23:27,557 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: partial_history
2023-05-25 09:23:27,740 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: log_artifact
2023-05-25 09:23:27,769 DEBUG   SenderThread:78615 [sender.py:send():375] send: telemetry
2023-05-25 09:23:27,770 DEBUG   SenderThread:78615 [sender.py:send():375] send: history
2023-05-25 09:23:27,770 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: summary_record
2023-05-25 09:23:27,770 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:27,770 DEBUG   SenderThread:78615 [sender.py:send():375] send: history
2023-05-25 09:23:27,771 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: summary_record
2023-05-25 09:23:27,771 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:27,771 DEBUG   SenderThread:78615 [sender.py:send():375] send: history
2023-05-25 09:23:27,771 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: summary_record
2023-05-25 09:23:27,771 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:27,771 DEBUG   SenderThread:78615 [sender.py:send():375] send: history
2023-05-25 09:23:27,771 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: summary_record
2023-05-25 09:23:27,771 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:27,772 DEBUG   SenderThread:78615 [sender.py:send():375] send: history
2023-05-25 09:23:27,772 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: summary_record
2023-05-25 09:23:27,772 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:27,772 DEBUG   SenderThread:78615 [sender.py:send():375] send: history
2023-05-25 09:23:27,772 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: summary_record
2023-05-25 09:23:27,772 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:27,772 DEBUG   SenderThread:78615 [sender.py:send():375] send: history
2023-05-25 09:23:27,772 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: summary_record
2023-05-25 09:23:27,773 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:27,773 DEBUG   SenderThread:78615 [sender.py:send():375] send: history
2023-05-25 09:23:27,773 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: summary_record
2023-05-25 09:23:27,773 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:27,773 DEBUG   SenderThread:78615 [sender.py:send():375] send: history
2023-05-25 09:23:27,773 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: summary_record
2023-05-25 09:23:27,773 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:27,773 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: log_artifact
2023-05-25 09:23:27,987 INFO    wandb-upload_0:78615 [upload_job.py:push():137] Uploaded file /var/folders/hz/fg03h5c13x96l0g9420_qvlm0000gn/T/tmpkvmns3tqwandb/fy4u6act-wandb-metadata.json
2023-05-25 09:23:28,081 INFO    wandb-upload_1:78615 [upload_job.py:push():137] Uploaded file /var/folders/hz/fg03h5c13x96l0g9420_qvlm0000gn/T/tmpkvmns3tqwandb/7gsmxnpq-code/train4.py
2023-05-25 09:23:28,120 INFO    wandb-upload_2:78615 [upload_job.py:push():137] Uploaded file /var/folders/hz/fg03h5c13x96l0g9420_qvlm0000gn/T/tmpkvmns3tqwandb/19wlklnm-diff.patch
2023-05-25 09:23:28,123 INFO    Thread-12 :78615 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/wandb-summary.json
2023-05-25 09:23:28,123 INFO    Thread-12 :78615 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/wandb-metadata.json
2023-05-25 09:23:28,123 INFO    Thread-12 :78615 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/diff.patch
2023-05-25 09:23:28,124 INFO    Thread-12 :78615 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/code/train4.py
2023-05-25 09:23:28,124 INFO    Thread-12 :78615 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/code
2023-05-25 09:23:28,262 INFO    SenderThread:78615 [sender.py:send_request_log_artifact():1438] logged artifact source-try-launch-train4.py - {'id': 'QXJ0aWZhY3Q6NDY2NTEwMzI2', 'digest': '649c73e02d84d9d43cb85d8555e7bf5d', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-try-launch-train4.py', 'alias': 'latest'}, {'artifactCollectionName': 'source-try-launch-train4.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjcyMDEzNTgy', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDY2NTEwMzI2', 'versionIndex': 0}}, 'version': 'v0'}
2023-05-25 09:23:28,263 DEBUG   SenderThread:78615 [sender.py:send():375] send: telemetry
2023-05-25 09:23:28,263 DEBUG   SenderThread:78615 [sender.py:send():375] send: exit
2023-05-25 09:23:28,263 INFO    SenderThread:78615 [sender.py:send_exit():598] handling exit code: 0
2023-05-25 09:23:28,263 INFO    SenderThread:78615 [sender.py:send_exit():600] handling runtime: 1
2023-05-25 09:23:28,263 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:28,263 INFO    SenderThread:78615 [sender.py:send_exit():606] send defer
2023-05-25 09:23:28,263 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:28,263 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-25 09:23:28,264 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:28,264 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-25 09:23:28,264 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 1
2023-05-25 09:23:28,264 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:28,264 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-25 09:23:28,264 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:28,264 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-25 09:23:28,264 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 2
2023-05-25 09:23:28,264 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:28,264 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-25 09:23:28,264 INFO    HandlerThread:78615 [system_monitor.py:finish():190] Stopping system monitor
2023-05-25 09:23:28,264 DEBUG   SystemMonitor:78615 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-25 09:23:28,264 INFO    HandlerThread:78615 [interfaces.py:finish():202] Joined cpu monitor
2023-05-25 09:23:28,264 DEBUG   SystemMonitor:78615 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-25 09:23:28,264 INFO    HandlerThread:78615 [interfaces.py:finish():202] Joined disk monitor
2023-05-25 09:23:28,264 DEBUG   SystemMonitor:78615 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-25 09:23:28,265 INFO    HandlerThread:78615 [interfaces.py:finish():202] Joined memory monitor
2023-05-25 09:23:28,265 INFO    HandlerThread:78615 [interfaces.py:finish():202] Joined network monitor
2023-05-25 09:23:28,265 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:28,265 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-25 09:23:28,265 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 3
2023-05-25 09:23:28,265 DEBUG   SenderThread:78615 [sender.py:send():375] send: stats
2023-05-25 09:23:28,265 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:28,266 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-25 09:23:28,266 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:28,266 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-25 09:23:28,266 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 4
2023-05-25 09:23:28,266 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:28,266 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-25 09:23:28,266 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:28,266 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-25 09:23:28,266 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 5
2023-05-25 09:23:28,266 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:28,266 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-25 09:23:28,267 DEBUG   SenderThread:78615 [sender.py:send():375] send: summary
2023-05-25 09:23:28,267 INFO    SenderThread:78615 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-25 09:23:28,267 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:28,267 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-25 09:23:28,267 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 6
2023-05-25 09:23:28,267 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:28,267 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-25 09:23:28,267 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:28,267 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-25 09:23:28,270 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: status_report
2023-05-25 09:23:28,463 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 7
2023-05-25 09:23:28,464 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:28,464 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-25 09:23:28,464 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:28,464 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-25 09:23:28,464 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 8
2023-05-25 09:23:28,464 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:28,464 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-25 09:23:28,464 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:28,464 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-25 09:23:28,468 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 9
2023-05-25 09:23:28,468 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:28,468 DEBUG   SenderThread:78615 [sender.py:send():375] send: artifact
2023-05-25 09:23:28,468 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-25 09:23:28,759 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-25 09:23:29,129 INFO    Thread-12 :78615 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/wandb-summary.json
2023-05-25 09:23:29,130 INFO    Thread-12 :78615 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/config.yaml
2023-05-25 09:23:29,305 INFO    wandb-upload_1:78615 [upload_job.py:push():92] Skipped uploading /Users/hamel/Library/Application Support/wandb/artifacts/staging/tmpfvkw80n5
2023-05-25 09:23:29,305 INFO    wandb-upload_2:78615 [upload_job.py:push():92] Skipped uploading /Users/hamel/Library/Application Support/wandb/artifacts/staging/tmp3iwxydlb
2023-05-25 09:23:29,598 INFO    wandb-upload_0:78615 [upload_job.py:push():95] Uploaded file /Users/hamel/Library/Application Support/wandb/artifacts/staging/tmph23xte60
2023-05-25 09:23:30,446 INFO    SenderThread:78615 [sender.py:send_artifact():1474] sent artifact job-https___github.com_hamelsmu_try-launch.git_train4.py - {'id': 'QXJ0aWZhY3Q6NDY2NTEyODQy', 'digest': '0b4b620cf41bc28e3482b72004b78f97', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjcyMDEzNTg2', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDY2NTEwMzUx', 'versionIndex': 0}}, 'version': 'latest'}
2023-05-25 09:23:30,447 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:30,447 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-25 09:23:30,447 INFO    SenderThread:78615 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-25 09:23:31,133 INFO    SenderThread:78615 [dir_watcher.py:finish():395] scan: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files
2023-05-25 09:23:31,133 INFO    SenderThread:78615 [dir_watcher.py:finish():409] scan save: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/diff.patch diff.patch
2023-05-25 09:23:31,133 INFO    SenderThread:78615 [dir_watcher.py:finish():409] scan save: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/requirements.txt requirements.txt
2023-05-25 09:23:31,134 INFO    SenderThread:78615 [dir_watcher.py:finish():409] scan save: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/config.yaml config.yaml
2023-05-25 09:23:31,138 INFO    SenderThread:78615 [dir_watcher.py:finish():409] scan save: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/wandb-summary.json wandb-summary.json
2023-05-25 09:23:31,140 INFO    SenderThread:78615 [dir_watcher.py:finish():409] scan save: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/conda-environment.yaml conda-environment.yaml
2023-05-25 09:23:31,143 INFO    SenderThread:78615 [dir_watcher.py:finish():409] scan save: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/wandb-metadata.json wandb-metadata.json
2023-05-25 09:23:31,143 INFO    SenderThread:78615 [dir_watcher.py:finish():409] scan save: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/code/train4.py code/train4.py
2023-05-25 09:23:31,143 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 10
2023-05-25 09:23:31,143 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: poll_exit
2023-05-25 09:23:31,143 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:31,143 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-25 09:23:31,144 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:31,144 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 10
2023-05-25 09:23:31,144 INFO    SenderThread:78615 [file_pusher.py:finish():167] shutting down file pusher
2023-05-25 09:23:31,486 INFO    wandb-upload_0:78615 [upload_job.py:push():137] Uploaded file /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/config.yaml
2023-05-25 09:23:31,487 INFO    wandb-upload_2:78615 [upload_job.py:push():137] Uploaded file /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/wandb-summary.json
2023-05-25 09:23:31,530 INFO    wandb-upload_1:78615 [upload_job.py:push():137] Uploaded file /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/files/requirements.txt
2023-05-25 09:23:31,731 INFO    Thread-11 :78615 [sender.py:transition_state():626] send defer: 11
2023-05-25 09:23:31,748 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:31,749 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 11
2023-05-25 09:23:31,754 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:31,755 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 11
2023-05-25 09:23:31,755 INFO    SenderThread:78615 [file_pusher.py:join():172] waiting for file pusher
2023-05-25 09:23:31,755 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 12
2023-05-25 09:23:31,756 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:31,756 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 12
2023-05-25 09:23:31,757 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:31,758 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 12
2023-05-25 09:23:31,874 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 13
2023-05-25 09:23:31,875 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:31,875 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 13
2023-05-25 09:23:31,875 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:31,875 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 13
2023-05-25 09:23:31,875 INFO    SenderThread:78615 [sender.py:transition_state():626] send defer: 14
2023-05-25 09:23:31,876 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: defer
2023-05-25 09:23:31,876 DEBUG   SenderThread:78615 [sender.py:send():375] send: final
2023-05-25 09:23:31,876 INFO    HandlerThread:78615 [handler.py:handle_request_defer():170] handle defer: 14
2023-05-25 09:23:31,876 DEBUG   SenderThread:78615 [sender.py:send():375] send: footer
2023-05-25 09:23:31,877 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: defer
2023-05-25 09:23:31,877 INFO    SenderThread:78615 [sender.py:send_request_defer():622] handle sender defer: 14
2023-05-25 09:23:31,881 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-25 09:23:31,882 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: server_info
2023-05-25 09:23:31,883 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: get_summary
2023-05-25 09:23:31,883 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: sampled_history
2023-05-25 09:23:31,882 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: poll_exit
2023-05-25 09:23:31,884 DEBUG   SenderThread:78615 [sender.py:send_request():402] send_request: server_info
2023-05-25 09:23:31,962 DEBUG   HandlerThread:78615 [handler.py:handle_request():144] handle_request: shutdown
2023-05-25 09:23:31,963 INFO    HandlerThread:78615 [handler.py:finish():842] shutting down handler
2023-05-25 09:23:32,889 INFO    WriterThread:78615 [datastore.py:close():298] close: /Users/hamel/github/try-launch/wandb/run-20230525_092325-lho3lk7c/run-lho3lk7c.wandb
2023-05-25 09:23:32,965 INFO    SenderThread:78615 [sender.py:finish():1550] shutting down sender
2023-05-25 09:23:32,965 INFO    SenderThread:78615 [file_pusher.py:finish():167] shutting down file pusher
2023-05-25 09:23:32,965 INFO    SenderThread:78615 [file_pusher.py:join():172] waiting for file pusher
